i,j,val
47,18,        0.0000000000
47,19,       -0.1506826971
47,20,        0.4150737981
47,21,        0.4150737981
47,22,        0.3605208442
47,23,        0.0000000000
47,24,        0.0000000000
47,25,        0.0000000000
47,26,        0.0310104741
47,27,        0.6019454286
47,28,        0.7068651720
47,29,        0.0000000000
47,30,        0.0000000000
47,31,        0.0000000000
47,32,        0.0000000000
47,33,        0.0000000000
47,34,        0.0000000000
47,35,        0.3058695713
47,36,        0.3058695713
47,37,        0.9176087138
47,38,        0.0000000000
47,39,        0.0000000000
47,40,        0.0000000000
47,41,        0.4961470363
47,42,        0.0000000000
47,43,        0.0000000000
47,44,       -0.0000000000
47,45,        0.3333333333
47,46,        0.3333333333
47,47,        1.0000000000
47,48,        0.0000000000
47,49,        0.0000000000
47,50,        0.0000000000
48,1,        0.0000000000
48,2,        0.0000000000
48,3,        0.0000000000
48,4,        0.0000000000
48,5,        0.0000000000
48,6,        0.0000000000
48,7,        0.0000000000
48,8,        0.0000000000
48,9,        0.0000000000
48,10,        0.0000000000
48,11,        0.0000000000
48,12,        0.0000000000
48,13,        0.0224310776
48,14,        0.0000000000
48,15,        0.0000000000
48,16,        0.0000000000
48,17,        0.0000000000
48,18,        0.0000000000
48,19,        0.0000000000
48,20,        0.0000000000
48,21,        0.0000000000
48,22,        0.0000000000
48,23,        0.1516233535
48,24,        0.0000000000
48,25,        0.0000000000
48,26,        0.0000000000
48,27,        0.0000000000
48,28,        0.0000000000
48,29,        0.0000000000
48,30,        0.0000000000
48,31,        0.0000000000
48,32,        0.0000000000
48,33,        0.0000000000
48,34,        0.0000000000
48,35,        0.0000000000
48,36,        0.0000000000
48,37,        0.0000000000
48,38,        0.9176087138
48,39,        0.0000000000
48,40,        0.0000000000
48,41,        0.0000000000
48,42,        0.0000000000
48,43,        0.0000000000
48,44,        0.0000000000
48,45,        0.0000000000
48,46,        0.0000000000
48,47,        0.0000000000
48,48,        1.0000000000
48,49,        0.0000000000
48,50,        0.0000000000
49,1,        0.0000000000
49,2,        0.0000000000
49,3,        0.0000000000
49,4,       -0.0870410898
49,5,        0.0000000000
49,6,        0.0000000000
49,7,       -0.3902219876
49,8,        0.0000000000
49,9,        0.0000000000
49,10,        0.0000000000
49,11,        0.0000000000
49,12,        0.0000000000
49,13,        0.0000000000
49,14,       -0.0058983011
49,15,        0.0000000000
49,16,        0.0000000000
49,17,       -0.6079233757
49,18,        0.0000000000
49,19,        0.0000000000
49,20,        0.0000000000
49,21,        0.0000000000
49,22,        0.0000000000
49,23,        0.0000000000
49,24,       -0.0211368542
49,25,        0.0000000000
49,26,        0.0000000000
49,27,        0.0000000000
49,28,        0.0000000000
49,29,        0.0000000000
49,30,        0.0000000000
49,31,        0.0000000000
49,32,        0.0000000000
49,33,        0.0000000000
49,34,        0.0000000000
49,35,        0.0000000000
49,36,        0.0000000000
49,37,        0.0000000000
49,38,        0.0000000000
49,39,        0.9176087138
49,40,        0.0000000000
49,41,        0.0000000000
49,42,        0.0000000000
49,43,        0.0000000000
49,44,        0.0000000000
49,45,        0.0000000000
49,46,        0.0000000000
49,47,        0.0000000000
49,48,        0.0000000000
49,49,        1.0000000000
49,50,        0.0000000000
50,1,        0.0000000000
50,2,        0.0000000000
50,3,        0.0000000000
50,4,        0.0000000000
50,5,       -0.0870410898
50,6,        0.0000000000
50,7,        0.0000000000
50,8,       -0.3902219876
50,9,        0.0000000000
50,10,        0.0000000000
50,11,        0.0000000000
50,12,        0.0000000000
50,13,        0.0000000000
50,14,        0.0000000000
50,15,       -0.0058983011
50,16,        0.0000000000
50,17,        0.0000000000
50,18,       -0.6079233757
50,19,        0.0000000000
50,20,        0.0000000000
50,21,        0.0000000000
50,22,        0.0000000000
50,23,        0.0000000000
50,24,        0.0000000000
50,25,       -0.0211368542
50,26,        0.0000000000
50,27,        0.0000000000
50,28,        0.0000000000
50,29,        0.0000000000
50,30,        0.0000000000
50,31,        0.0000000000
50,32,        0.0000000000
50,33,        0.0000000000
50,34,        0.0000000000
50,35,        0.0000000000
50,36,        0.0000000000
50,37,        0.0000000000
50,38,        0.0000000000
50,39,        0.0000000000
50,40,        0.9176087138
50,41,        0.0000000000
50,42,        0.0000000000
50,43,        0.0000000000
50,44,        0.0000000000
50,45,        0.0000000000
50,46,        0.0000000000
50,47,        0.0000000000
50,48,        0.0000000000
50,49,        0.0000000000
50,50,        1.0000000000
